op  addr completion
1 140735502426264 2 5456
1 140735502426272 2 5457
1 140735502426280 2 5458
1 140735502426288 2 5459
1 140735502426304 1 5460
1 140735502426312 1 5461
1 140735502426192 1 5462
1 140735502426200 1 5463
1 140735502426208 1 5464
1 140735502426216 1 5465
1 140735502426224 1 5466
1 140735502426232 1 5467
1 140735502426240 1 5468
1 140735502426248 1 5469
1 140735502426256 1 5470
1 140735502426264 1 5471
1 140735502426272 1 5472
1 140735502426280 1 5473
1 140735502426288 1 5474
0 140735502426064 0 5475
0 140735502426072 0 5476
0 140735502426080 0 5477
0 140735502426088 0 5478
0 140735502426096 0 5479
0 140735502426104 0 5480
0 140735502426112 0 5481
0 140735502426120 0 5482
0 140735502426128 0 5483
0 140735502426136 0 5484
0 140735502426144 0 5485
0 140735502426152 0 5486
0 140735502426160 0 5487
0 140735502426168 0 5488
0 140735502426176 0 5489
0 140735502426064 2 5490
0 140735502426072 2 5491
0 140735502426080 2 5492
0 140735502426088 2 5493
0 140735502426096 2 5494
0 140735502426104 2 5495
0 140735502426112 2 5496
0 140735502426120 2 5497
0 140735502426128 2 5498
0 140735502426136 2 5499
0 140735502426144 2 5500
0 140735502426152 2 5501
0 140735502426160 2 5502
0 140735502426168 2 5503
0 140735502426176 2 5504
1 140735502426304 2 5505
1 140735502426312 2 5506
1 140735502426192 2 5507
1 140735502426200 2 5508
1 140735502426208 2 5509
1 140735502426216 2 5510
1 140735502426224 2 5511
1 140735502426232 2 5512
1 140735502426240 2 5513
1 140735502426248 2 5514
1 140735502426256 2 5515
1 140735502426264 2 5516
1 140735502426272 2 5517
1 140735502426280 2 5518
1 140735502426288 2 5519
1 140735502426304 1 5520
1 140735502426312 1 5521
1 140735502426192 1 5522
1 140735502426200 1 5523
1 140735502426208 1 5524
1 140735502426216 1 5525
1 140735502426224 1 5526
1 140735502426232 1 5527
1 140735502426240 1 5528
1 140735502426248 1 5529
1 140735502426256 1 5530
1 140735502426264 1 5531
1 140735502426272 1 5532
1 140735502426280 1 5533
1 140735502426288 1 5534
0 140735502426064 0 5535
0 140735502426072 0 5536
0 140735502426080 0 5537
0 140735502426088 0 5538
0 140735502426096 0 5539
0 140735502426104 0 5540
0 140735502426112 0 5541
0 140735502426120 0 5542
0 140735502426128 0 5543
0 140735502426136 0 5544
0 140735502426144 0 5545
0 140735502426152 0 5546
0 140735502426160 0 5547
0 140735502426168 0 5548
0 140735502426176 0 5549
0 140735502426064 2 5550
0 140735502426072 2 5551
0 140735502426080 2 5552
0 140735502426088 2 5553
0 140735502426096 2 5554
0 140735502426104 2 5555
0 140735502426112 2 5556
0 140735502426120 2 5557
0 140735502426128 2 5558
0 140735502426136 2 5559
0 140735502426144 2 5560
0 140735502426152 2 5561
0 140735502426160 2 5562
0 140735502426168 2 5563
0 140735502426176 2 5564
1 140735502426304 2 5565
1 140735502426312 2 5566
1 140735502426192 2 5567
1 140735502426200 2 5568
1 140735502426208 2 5569
1 140735502426216 2 5570
1 140735502426224 2 5571
1 140735502426232 2 5572
1 140735502426240 2 5573
1 140735502426248 2 5574
1 140735502426256 2 5575
1 140735502426264 2 5576
1 140735502426272 2 5577
1 140735502426280 2 5578
1 140735502426288 2 5579
1 140735502426304 1 5580
1 140735502426312 1 5581
1 140735502426192 1 5582
1 140735502426200 1 5583
1 140735502426208 1 5584
1 140735502426216 1 5585
1 140735502426224 1 5586
1 140735502426232 1 5587
1 140735502426240 1 5588
1 140735502426248 1 5589
1 140735502426256 1 5590
1 140735502426264 1 5591
1 140735502426272 1 5592
1 140735502426280 1 5593
1 140735502426288 1 5594
0 140735502426064 0 5595
0 140735502426072 0 5596
0 140735502426080 0 5597
0 140735502426088 0 5598
0 140735502426096 0 5599
0 140735502426104 0 5600
0 140735502426112 0 5601
0 140735502426120 0 5602
0 140735502426128 0 5603
0 140735502426136 0 5604
0 140735502426144 0 5605
0 140735502426152 0 5606
0 140735502426160 0 5607
0 140735502426168 0 5608
0 140735502426176 0 5609
0 140735502426064 2 5610
0 140735502426072 2 5611
0 140735502426080 2 5612
0 140735502426088 2 5613
0 140735502426096 2 5614
0 140735502426104 2 5615
0 140735502426112 2 5616
0 140735502426120 2 5617
0 140735502426128 2 5618
0 140735502426136 2 5619
0 140735502426144 2 5620
0 140735502426152 2 5621
0 140735502426160 2 5622
0 140735502426168 2 5623
0 140735502426176 2 5624
1 140735502426304 2 5625
1 140735502426312 2 5626
1 140735502426192 2 5627
1 140735502426200 2 5628
1 140735502426208 2 5629
1 140735502426216 2 5630
1 140735502426224 2 5631
1 140735502426232 2 5632
1 140735502426240 2 5633
1 140735502426248 2 5634
1 140735502426256 2 5635
1 140735502426264 2 5636
1 140735502426272 2 5637
1 140735502426280 2 5638
1 140735502426288 2 5639
1 140735502426304 1 5640
1 140735502426312 1 5641
1 140735502426192 1 5642
1 140735502426200 1 5643
1 140735502426208 1 5644
1 140735502426216 1 5645
1 140735502426224 1 5646
1 140735502426232 1 5647
1 140735502426240 1 5648
1 140735502426248 1 5649
1 140735502426256 1 5650
1 140735502426264 1 5651
1 140735502426272 1 5652
1 140735502426280 1 5653
1 140735502426288 1 5654
0 140735502426064 0 5655
0 140735502426072 0 5656
0 140735502426080 0 5657
0 140735502426088 0 5658
0 140735502426096 0 5659
0 140735502426104 0 5660
0 140735502426112 0 5661
0 140735502426120 0 5662
0 140735502426128 0 5663
0 140735502426136 0 5664
0 140735502426144 0 5665
0 140735502426152 0 5666
0 140735502426160 0 5667
0 140735502426168 0 5668
0 140735502426176 0 5669
0 140735502426064 2 5670
0 140735502426072 2 5671
0 140735502426080 2 5672
0 140735502426088 2 5673
0 140735502426096 2 5674
0 140735502426104 2 5675
0 140735502426112 2 5676
0 140735502426120 2 5677
0 140735502426128 2 5678
0 140735502426136 2 5679
0 140735502426144 2 5680
0 140735502426152 2 5681
0 140735502426160 2 5682
0 140735502426168 2 5683
0 140735502426176 2 5684
1 140735502426304 2 5685
1 140735502426312 2 5686
1 140735502426192 2 5687
1 140735502426200 2 5688
1 140735502426208 2 5689
1 140735502426216 2 5690
1 140735502426224 2 5691
1 140735502426232 2 5692
1 140735502426240 2 5693
1 140735502426248 2 5694
1 140735502426256 2 5695
1 140735502426264 2 5696
1 140735502426272 2 5697
1 140735502426280 2 5698
1 140735502426288 2 5699
1 140735502426304 1 5700
1 140735502426312 1 5701
1 140735502426192 1 5702
1 140735502426200 1 5703
1 140735502426208 1 5704
1 140735502426216 1 5705
1 140735502426224 1 5706
1 140735502426232 1 5707
1 140735502426240 1 5708
1 140735502426248 1 5709
1 140735502426256 1 5710
1 140735502426264 1 5711
1 140735502426272 1 5712
1 140735502426280 1 5713
1 140735502426288 1 5714
0 140735502426064 0 5715
0 140735502426072 0 5716
0 140735502426080 0 5717
0 140735502426088 0 5718
0 140735502426096 0 5719
0 140735502426104 0 5720
0 140735502426112 0 5721
0 140735502426120 0 5722
0 140735502426128 0 5723
0 140735502426136 0 5724
0 140735502426144 0 5725
0 140735502426152 0 5726
0 140735502426160 0 5727
0 140735502426168 0 5728
0 140735502426176 0 5729
0 140735502426064 2 5730
0 140735502426072 2 5731
0 140735502426080 2 5732
0 140735502426088 2 5733
0 140735502426096 2 5734
0 140735502426104 2 5735
0 140735502426112 2 5736
0 140735502426120 2 5737
0 140735502426128 2 5738
0 140735502426136 2 5739
0 140735502426144 2 5740
0 140735502426152 2 5741
0 140735502426160 2 5742
0 140735502426168 2 5743
0 140735502426176 2 5744
1 140735502426304 2 5745
1 140735502426312 2 5746
1 140735502426192 2 5747
1 140735502426200 2 5748
1 140735502426208 2 5749
1 140735502426216 2 5750
1 140735502426224 2 5751
1 140735502426232 2 5752
1 140735502426240 2 5753
1 140735502426248 2 5754
1 140735502426256 2 5755
1 140735502426264 2 5756
1 140735502426272 2 5757
1 140735502426280 2 5758
1 140735502426288 2 5759
1 140735502426304 1 5760
1 140735502426312 1 5761
1 140735502426192 1 5762
1 140735502426200 1 5763
1 140735502426208 1 5764
1 140735502426216 1 5765
1 140735502426224 1 5766
1 140735502426232 1 5767
1 140735502426240 1 5768
1 140735502426248 1 5769
1 140735502426256 1 5770
1 140735502426264 1 5771
1 140735502426272 1 5772
1 140735502426280 1 5773
1 140735502426288 1 5774
0 140735502426064 0 5775
0 140735502426072 0 5776
0 140735502426080 0 5777
0 140735502426088 0 5778
0 140735502426096 0 5779
0 140735502426104 0 5780
0 140735502426112 0 5781
0 140735502426120 0 5782
0 140735502426128 0 5783
0 140735502426136 0 5784
0 140735502426144 0 5785
0 140735502426152 0 5786
0 140735502426160 0 5787
0 140735502426168 0 5788
0 140735502426176 0 5789
0 140735502426064 2 5790
0 140735502426072 2 5791
0 140735502426080 2 5792
0 140735502426088 2 5793
0 140735502426096 2 5794
0 140735502426104 2 5795
0 140735502426112 2 5796
0 140735502426120 2 5797
0 140735502426128 2 5798
0 140735502426136 2 5799
0 140735502426144 2 5800
0 140735502426152 2 5801
0 140735502426160 2 5802
0 140735502426168 2 5803
0 140735502426176 2 5804
1 140735502426304 2 5805
1 140735502426312 2 5806
1 140735502426192 2 5807
1 140735502426200 2 5808
1 140735502426208 2 5809
1 140735502426216 2 5810
1 140735502426224 2 5811
1 140735502426232 2 5812
1 140735502426240 2 5813
1 140735502426248 2 5814
1 140735502426256 2 5815
1 140735502426264 2 5816
1 140735502426272 2 5817
1 140735502426280 2 5818
1 140735502426288 2 5819
1 140735502426304 1 5820
1 140735502426312 1 5821
1 140735502426192 1 5822
1 140735502426200 1 5823
1 140735502426208 1 5824
1 140735502426216 1 5825
1 140735502426224 1 5826
1 140735502426232 1 5827
1 140735502426240 1 5828
1 140735502426248 1 5829
1 140735502426256 1 5830
1 140735502426264 1 5831
1 140735502426272 1 5832
1 140735502426280 1 5833
1 140735502426288 1 5834
0 140735502426064 0 5835
0 140735502426072 0 5836
0 140735502426080 0 5837
0 140735502426088 0 5838
0 140735502426096 0 5839
0 140735502426104 0 5840
0 140735502426112 0 5841
0 140735502426120 0 5842
0 140735502426128 0 5843
0 140735502426136 0 5844
0 140735502426144 0 5845
0 140735502426152 0 5846
0 140735502426160 0 5847
0 140735502426168 0 5848
0 140735502426176 0 5849
0 140735502426064 2 5850
0 140735502426072 2 5851
0 140735502426080 2 5852
0 140735502426088 2 5853
0 140735502426096 2 5854
0 140735502426104 2 5855
0 140735502426112 2 5856
0 140735502426120 2 5857
0 140735502426128 2 5858
0 140735502426136 2 5859
0 140735502426144 2 5860
0 140735502426152 2 5861
0 140735502426160 2 5862
0 140735502426168 2 5863
0 140735502426176 2 5864
1 140735502426304 2 5865
1 140735502426312 2 5866
1 140735502426192 2 5867
1 140735502426200 2 5868
1 140735502426208 2 5869
1 140735502426216 2 5870
1 140735502426224 2 5871
1 140735502426232 2 5872
1 140735502426240 2 5873
1 140735502426248 2 5874
1 140735502426256 2 5875
1 140735502426264 2 5876
1 140735502426272 2 5877
1 140735502426280 2 5878
1 140735502426288 2 5879
1 140735502426304 1 5880
1 140735502426312 1 5881
1 140735502426192 1 5882
1 140735502426200 1 5883
1 140735502426208 1 5884
1 140735502426216 1 5885
1 140735502426224 1 5886
1 140735502426232 1 5887
1 140735502426240 1 5888
1 140735502426248 1 5889
1 140735502426256 1 5890
1 140735502426264 1 5891
1 140735502426272 1 5892
1 140735502426280 1 5893
1 140735502426288 1 5894
0 140735502426064 0 5895
0 140735502426072 0 5896
0 140735502426080 0 5897
0 140735502426088 0 5898
0 140735502426096 0 5899
0 140735502426104 0 5900
0 140735502426112 0 5901
0 140735502426120 0 5902
0 140735502426128 0 5903
0 140735502426136 0 5904
0 140735502426144 0 5905
0 140735502426152 0 5906
0 140735502426160 0 5907
0 140735502426168 0 5908
0 140735502426176 0 5909
0 140735502426064 2 5910
0 140735502426072 2 5911
0 140735502426080 2 5912
0 140735502426088 2 5913
0 140735502426096 2 5914
0 140735502426104 2 5915
0 140735502426112 2 5916
0 140735502426120 2 5917
0 140735502426128 2 5918
0 140735502426136 2 5919
0 140735502426144 2 5920
0 140735502426152 2 5921
0 140735502426160 2 5922
0 140735502426168 2 5923
0 140735502426176 2 5924
1 140735502426304 2 5925
1 140735502426312 2 5926
1 140735502426192 2 5927
1 140735502426200 2 5928
1 140735502426208 2 5929
1 140735502426216 2 5930
1 140735502426224 2 5931
1 140735502426232 2 5932
1 140735502426240 2 5933
1 140735502426248 2 5934
1 140735502426256 2 5935
1 140735502426264 2 5936
1 140735502426272 2 5937
1 140735502426280 2 5938
1 140735502426288 2 5939
1 140735502426304 1 5940
1 140735502426312 1 5941
1 140735502426192 1 5942
1 140735502426200 1 5943
1 140735502426208 1 5944
1 140735502426216 1 5945
1 140735502426224 1 5946
1 140735502426232 1 5947
1 140735502426240 1 5948
1 140735502426248 1 5949
1 140735502426256 1 5950
1 140735502426264 1 5951
1 140735502426272 1 5952
1 140735502426280 1 5953
1 140735502426288 1 5954
0 140735502426064 0 5955
0 140735502426072 0 5956
0 140735502426080 0 5957
0 140735502426088 0 5958
0 140735502426096 0 5959
0 140735502426104 0 5960
0 140735502426112 0 5961
0 140735502426120 0 5962
0 140735502426128 0 5963
0 140735502426136 0 5964
0 140735502426144 0 5965
0 140735502426152 0 5966
0 140735502426160 0 5967
0 140735502426168 0 5968
0 140735502426176 0 5969
0 140735502426064 2 5970
0 140735502426072 2 5971
0 140735502426080 2 5972
0 140735502426088 2 5973
0 140735502426096 2 5974
0 140735502426104 2 5975
0 140735502426112 2 5976
0 140735502426120 2 5977
0 140735502426128 2 5978
0 140735502426136 2 5979
0 140735502426144 2 5980
0 140735502426152 2 5981
0 140735502426160 2 5982
0 140735502426168 2 5983
0 140735502426176 2 5984
1 140735502426304 2 5985
1 140735502426312 2 5986
1 140735502426192 2 5987
1 140735502426200 2 5988
1 140735502426208 2 5989
1 140735502426216 2 5990
1 140735502426224 2 5991
1 140735502426232 2 5992
1 140735502426240 2 5993
1 140735502426248 2 5994
1 140735502426256 2 5995
1 140735502426264 2 5996
1 140735502426272 2 5997
1 140735502426280 2 5998
1 140735502426288 2 5999
1 140735502426192 1 6000
1 140735502426200 1 6001
1 140735502426208 1 6002
1 140735502426216 1 6003
1 140735502426224 1 6004
1 140735502426232 1 6005
1 140735502426240 1 6006
1 140735502426248 1 6007
1 140735502426256 1 6008
1 140735502426264 1 6009
1 140735502426272 1 6010
1 140735502426280 1 6011
1 140735502426288 1 6012
1 140735502426296 1 6013
1 140735502426304 1 6014
0 140735502426064 0 6015
0 140735502426072 0 6016
0 140735502426080 0 6017
0 140735502426088 0 6018
0 140735502426096 0 6019
0 140735502426104 0 6020
0 140735502426112 0 6021
0 140735502426120 0 6022
0 140735502426128 0 6023
0 140735502426136 0 6024
0 140735502426144 0 6025
0 140735502426152 0 6026
0 140735502426160 0 6027
0 140735502426168 0 6028
0 140735502426176 0 6029
0 140735502426064 2 6030
0 140735502426072 2 6031
0 140735502426080 2 6032
0 140735502426088 2 6033
0 140735502426096 2 6034
0 140735502426104 2 6035
0 140735502426112 2 6036
0 140735502426120 2 6037
0 140735502426128 2 6038
0 140735502426136 2 6039
0 140735502426144 2 6040
0 140735502426152 2 6041
0 140735502426160 2 6042
0 140735502426168 2 6043
0 140735502426176 2 6044
1 140735502426192 2 6045
1 140735502426200 2 6046
1 140735502426208 2 6047
1 140735502426216 2 6048
1 140735502426224 2 6049
1 140735502426232 2 6050
1 140735502426240 2 6051
1 140735502426248 2 6052
1 140735502426256 2 6053
1 140735502426264 2 6054
1 140735502426272 2 6055
1 140735502426280 2 6056
1 140735502426288 2 6057
1 140735502426296 2 6058
1 140735502426304 2 6059
1 140735502426192 1 6060
1 140735502426200 1 6061
1 140735502426208 1 6062
1 140735502426216 1 6063
1 140735502426224 1 6064
1 140735502426232 1 6065
1 140735502426240 1 6066
1 140735502426248 1 6067
1 140735502426256 1 6068
1 140735502426264 1 6069
1 140735502426272 1 6070
1 140735502426280 1 6071
1 140735502426288 1 6072
1 140735502426296 1 6073
1 140735502426304 1 6074
0 140735502426064 0 6075
0 140735502426072 0 6076
0 140735502426080 0 6077
0 140735502426088 0 6078
0 140735502426096 0 6079
0 140735502426104 0 6080
0 140735502426112 0 6081
0 140735502426120 0 6082
0 140735502426128 0 6083
0 140735502426136 0 6084
0 140735502426144 0 6085
0 140735502426152 0 6086
0 140735502426160 0 6087
0 140735502426168 0 6088
0 140735502426176 0 6089
0 140735502426064 2 6090
0 140735502426072 2 6091
0 140735502426080 2 6092
0 140735502426088 2 6093
0 140735502426096 2 6094
0 140735502426104 2 6095
0 140735502426112 2 6096
0 140735502426120 2 6097
0 140735502426128 2 6098
0 140735502426136 2 6099
0 140735502426144 2 6100
0 140735502426152 2 6101
0 140735502426160 2 6102
0 140735502426168 2 6103
0 140735502426176 2 6104
1 140735502426192 2 6105
1 140735502426200 2 6106
1 140735502426208 2 6107
1 140735502426216 2 6108
1 140735502426224 2 6109
1 140735502426232 2 6110
1 140735502426240 2 6111
1 140735502426248 2 6112
1 140735502426256 2 6113
1 140735502426264 2 6114
1 140735502426272 2 6115
1 140735502426280 2 6116
1 140735502426288 2 6117
1 140735502426296 2 6118
1 140735502426304 2 6119
1 140735502426192 1 6120
1 140735502426200 1 6121
1 140735502426208 1 6122
1 140735502426216 1 6123
1 140735502426224 1 6124
1 140735502426232 1 6125
1 140735502426240 1 6126
1 140735502426248 1 6127
1 140735502426256 1 6128
1 140735502426264 1 6129
1 140735502426272 1 6130
1 140735502426280 1 6131
1 140735502426288 1 6132
1 140735502426296 1 6133
1 140735502426304 1 6134
0 140735502426064 0 6135
0 140735502426072 0 6136
0 140735502426080 0 6137
0 140735502426088 0 6138
0 140735502426096 0 6139
0 140735502426104 0 6140
0 140735502426112 0 6141
0 140735502426120 0 6142
0 140735502426128 0 6143
0 140735502426136 0 6144
0 140735502426144 0 6145
0 140735502426152 0 6146
0 140735502426160 0 6147
0 140735502426168 0 6148
0 140735502426176 0 6149
0 140735502426064 2 6150
0 140735502426072 2 6151
0 140735502426080 2 6152
0 140735502426088 2 6153
0 140735502426096 2 6154
0 140735502426104 2 6155
0 140735502426112 2 6156
0 140735502426120 2 6157
0 140735502426128 2 6158
0 140735502426136 2 6159
0 140735502426144 2 6160
0 140735502426152 2 6161
0 140735502426160 2 6162
0 140735502426168 2 6163
0 140735502426176 2 6164
1 140735502426192 2 6165
1 140735502426200 2 6166
1 140735502426208 2 6167
1 140735502426216 2 6168
1 140735502426224 2 6169
1 140735502426232 2 6170
1 140735502426240 2 6171
1 140735502426248 2 6172
1 140735502426256 2 6173
1 140735502426264 2 6174
1 140735502426272 2 6175
1 140735502426280 2 6176
1 140735502426288 2 6177
1 140735502426296 2 6178
1 140735502426304 2 6179
1 140735502426192 1 6180
1 140735502426200 1 6181
1 140735502426208 1 6182
1 140735502426216 1 6183
1 140735502426224 1 6184
1 140735502426232 1 6185
1 140735502426240 1 6186
1 140735502426248 1 6187
1 140735502426256 1 6188
1 140735502426264 1 6189
1 140735502426272 1 6190
1 140735502426280 1 6191
1 140735502426288 1 6192
1 140735502426296 1 6193
1 140735502426304 1 6194
0 140735502426064 0 6195
0 140735502426072 0 6196
0 140735502426080 0 6197
0 140735502426088 0 6198
0 140735502426096 0 6199
0 140735502426104 0 6200
0 140735502426112 0 6201
0 140735502426120 0 6202
0 140735502426128 0 6203
0 140735502426136 0 6204
0 140735502426144 0 6205
0 140735502426152 0 6206
0 140735502426160 0 6207
0 140735502426168 0 6208
0 140735502426176 0 6209
0 140735502426064 2 6210
0 140735502426072 2 6211
0 140735502426080 2 6212
0 140735502426088 2 6213
0 140735502426096 2 6214
0 140735502426104 2 6215
0 140735502426112 2 6216
0 140735502426120 2 6217
0 140735502426128 2 6218
0 140735502426136 2 6219
0 140735502426144 2 6220
0 140735502426152 2 6221
0 140735502426160 2 6222
0 140735502426168 2 6223
0 140735502426176 2 6224
1 140735502426192 2 6225
1 140735502426200 2 6226
1 140735502426208 2 6227
1 140735502426216 2 6228
1 140735502426224 2 6229
1 140735502426232 2 6230
1 140735502426240 2 6231
1 140735502426248 2 6232
1 140735502426256 2 6233
1 140735502426264 2 6234
1 140735502426272 2 6235
1 140735502426280 2 6236
1 140735502426288 2 6237
1 140735502426296 2 6238
1 140735502426304 2 6239
1 140735502426192 1 6240
1 140735502426200 1 6241
1 140735502426208 1 6242
1 140735502426216 1 6243
1 140735502426224 1 6244
1 140735502426232 1 6245
1 140735502426240 1 6246
1 140735502426248 1 6247
1 140735502426256 1 6248
1 140735502426264 1 6249
1 140735502426272 1 6250
1 140735502426280 1 6251
1 140735502426288 1 6252
1 140735502426296 1 6253
1 140735502426304 1 6254
0 140735502426064 0 6255
0 140735502426072 0 6256
0 140735502426080 0 6257
0 140735502426088 0 6258
0 140735502426096 0 6259
0 140735502426104 0 6260
0 140735502426112 0 6261
0 140735502426120 0 6262
0 140735502426128 0 6263
0 140735502426136 0 6264
0 140735502426144 0 6265
0 140735502426152 0 6266
0 140735502426160 0 6267
0 140735502426168 0 6268
0 140735502426176 0 6269
0 140735502426064 2 6270
0 140735502426072 2 6271
0 140735502426080 2 6272
0 140735502426088 2 6273
0 140735502426096 2 6274
0 140735502426104 2 6275
0 140735502426112 2 6276
0 140735502426120 2 6277
0 140735502426128 2 6278
0 140735502426136 2 6279
0 140735502426144 2 6280
0 140735502426152 2 6281
0 140735502426160 2 6282
0 140735502426168 2 6283
0 140735502426176 2 6284
1 140735502426192 2 6285
1 140735502426200 2 6286
1 140735502426208 2 6287
1 140735502426216 2 6288
1 140735502426224 2 6289
1 140735502426232 2 6290
1 140735502426240 2 6291
1 140735502426248 2 6292
1 140735502426256 2 6293
1 140735502426264 2 6294
1 140735502426272 2 6295
1 140735502426280 2 6296
1 140735502426288 2 6297
1 140735502426296 2 6298
1 140735502426304 2 6299
1 140735502426192 1 6300
1 140735502426200 1 6301
1 140735502426208 1 6302
1 140735502426216 1 6303
1 140735502426224 1 6304
1 140735502426232 1 6305
1 140735502426240 1 6306
1 140735502426248 1 6307
1 140735502426256 1 6308
1 140735502426264 1 6309
1 140735502426272 1 6310
1 140735502426280 1 6311
1 140735502426288 1 6312
1 140735502426296 1 6313
1 140735502426304 1 6314
0 140735502426064 0 6315
0 140735502426072 0 6316
0 140735502426080 0 6317
0 140735502426088 0 6318
0 140735502426096 0 6319
0 140735502426104 0 6320
0 140735502426112 0 6321
0 140735502426120 0 6322
0 140735502426128 0 6323
0 140735502426136 0 6324
0 140735502426144 0 6325
0 140735502426152 0 6326
0 140735502426160 0 6327
0 140735502426168 0 6328
0 140735502426176 0 6329
0 140735502426064 2 6330
0 140735502426072 2 6331
0 140735502426080 2 6332
0 140735502426088 2 6333
0 140735502426096 2 6334
0 140735502426104 2 6335
0 140735502426112 2 6336
0 140735502426120 2 6337
0 140735502426128 2 6338
0 140735502426136 2 6339
0 140735502426144 2 6340
0 140735502426152 2 6341
0 140735502426160 2 6342
0 140735502426168 2 6343
0 140735502426176 2 6344
1 140735502426192 2 6345
1 140735502426200 2 6346
1 140735502426208 2 6347
1 140735502426216 2 6348
1 140735502426224 2 6349
1 140735502426232 2 6350
1 140735502426240 2 6351
1 140735502426248 2 6352
1 140735502426256 2 6353
1 140735502426264 2 6354
1 140735502426272 2 6355
1 140735502426280 2 6356
1 140735502426288 2 6357
1 140735502426296 2 6358
1 140735502426304 2 6359
1 140735502426192 1 6360
1 140735502426200 1 6361
1 140735502426208 1 6362
1 140735502426216 1 6363
1 140735502426224 1 6364
1 140735502426232 1 6365
1 140735502426240 1 6366
1 140735502426248 1 6367
1 140735502426256 1 6368
1 140735502426264 1 6369
1 140735502426272 1 6370
1 140735502426280 1 6371
1 140735502426288 1 6372
1 140735502426296 1 6373
1 140735502426304 1 6374
0 140735502426064 0 6375
0 140735502426072 0 6376
0 140735502426080 0 6377
0 140735502426088 0 6378
0 140735502426096 0 6379
0 140735502426104 0 6380
0 140735502426112 0 6381
0 140735502426120 0 6382
0 140735502426128 0 6383
0 140735502426136 0 6384
0 140735502426144 0 6385
0 140735502426152 0 6386
0 140735502426160 0 6387
0 140735502426168 0 6388
0 140735502426176 0 6389
0 140735502426064 2 6390
0 140735502426072 2 6391
0 140735502426080 2 6392
0 140735502426088 2 6393
0 140735502426096 2 6394
0 140735502426104 2 6395
0 140735502426112 2 6396
0 140735502426120 2 6397
0 140735502426128 2 6398
0 140735502426136 2 6399
0 140735502426144 2 6400
0 140735502426152 2 6401
0 140735502426160 2 6402
0 140735502426168 2 6403
0 140735502426176 2 6404
1 140735502426192 2 6405
1 140735502426200 2 6406
1 140735502426208 2 6407
1 140735502426216 2 6408
1 140735502426224 2 6409
1 140735502426232 2 6410
1 140735502426240 2 6411
1 140735502426248 2 6412
1 140735502426256 2 6413
1 140735502426264 2 6414
1 140735502426272 2 6415
1 140735502426280 2 6416
1 140735502426288 2 6417
1 140735502426296 2 6418
1 140735502426304 2 6419
1 140735502426192 1 6420
1 140735502426200 1 6421
1 140735502426208 1 6422
1 140735502426216 1 6423
1 140735502426224 1 6424
1 140735502426232 1 6425
1 140735502426240 1 6426
1 140735502426248 1 6427
1 140735502426256 1 6428
1 140735502426264 1 6429
1 140735502426272 1 6430
1 140735502426280 1 6431
1 140735502426288 1 6432
1 140735502426296 1 6433
1 140735502426304 1 6434
0 140735502426064 0 6435
0 140735502426072 0 6436
0 140735502426080 0 6437
0 140735502426088 0 6438
0 140735502426096 0 6439
0 140735502426104 0 6440
0 140735502426112 0 6441
0 140735502426120 0 6442
0 140735502426128 0 6443
0 140735502426136 0 6444
0 140735502426144 0 6445
0 140735502426152 0 6446
0 140735502426160 0 6447
0 140735502426168 0 6448
0 140735502426176 0 6449
0 140735502426064 2 6450
0 140735502426072 2 6451
0 140735502426080 2 6452
0 140735502426088 2 6453
0 140735502426096 2 6454
0 140735502426104 2 6455
0 140735502426112 2 6456
0 140735502426120 2 6457
0 140735502426128 2 6458
0 140735502426136 2 6459
0 140735502426144 2 6460
0 140735502426152 2 6461
0 140735502426160 2 6462
0 140735502426168 2 6463
0 140735502426176 2 6464
1 140735502426192 2 6465
1 140735502426200 2 6466
1 140735502426208 2 6467
1 140735502426216 2 6468
1 140735502426224 2 6469
1 140735502426232 2 6470
1 140735502426240 2 6471
1 140735502426248 2 6472
1 140735502426256 2 6473
1 140735502426264 2 6474
1 140735502426272 2 6475
1 140735502426280 2 6476
1 140735502426288 2 6477
1 140735502426296 2 6478
1 140735502426304 2 6479
1 140735502426192 1 6480
1 140735502426200 1 6481
1 140735502426208 1 6482
1 140735502426216 1 6483
1 140735502426224 1 6484
1 140735502426232 1 6485
1 140735502426240 1 6486
1 140735502426248 1 6487
1 140735502426256 1 6488
1 140735502426264 1 6489
1 140735502426272 1 6490
1 140735502426280 1 6491
1 140735502426288 1 6492
1 140735502426296 1 6493
1 140735502426304 1 6494
0 140735502426064 0 6495
0 140735502426072 0 6496
0 140735502426080 0 6497
0 140735502426088 0 6498
0 140735502426096 0 6499
0 140735502426104 0 6500
0 140735502426112 0 6501
0 140735502426120 0 6502
0 140735502426128 0 6503
0 140735502426136 0 6504
0 140735502426144 0 6505
0 140735502426152 0 6506
0 140735502426160 0 6507
0 140735502426168 0 6508
0 140735502426176 0 6509
0 140735502426064 2 6510
0 140735502426072 2 6511
0 140735502426080 2 6512
0 140735502426088 2 6513
0 140735502426096 2 6514
0 140735502426104 2 6515
0 140735502426112 2 6516
0 140735502426120 2 6517
0 140735502426128 2 6518
0 140735502426136 2 6519
0 140735502426144 2 6520
0 140735502426152 2 6521
0 140735502426160 2 6522
0 140735502426168 2 6523
0 140735502426176 2 6524
1 140735502426192 2 6525
1 140735502426200 2 6526
1 140735502426208 2 6527
1 140735502426216 2 6528
1 140735502426224 2 6529
1 140735502426232 2 6530
1 140735502426240 2 6531
